row_id,column,error_type,error_value,right_value,missing_value,constraint,tuple_pairs
845,title,pattern_violation,_on Flux,Æon Flux,0
7723,language,pattern_violation,en,English,0
7724,language,pattern_violation,en,English,0
7725,language,pattern_violation,da,Danish,0
7726,language,pattern_violation,en,English,0
7727,language,pattern_violation,en,English,0
7728,language,pattern_violation,fr,French,0
7729,language,pattern_violation,en,English,0
7730,language,pattern_violation,en,English,0
7731,language,pattern_violation,en,English,0
7732,language,pattern_violation,en,English,0
7733,language,pattern_violation,en,English,0
7734,language,pattern_violation,fr,French,0
7735,language,pattern_violation,en,English,0
7736,language,pattern_violation,en,English,0
7737,language,pattern_violation,en,English,0
7738,language,pattern_violation,en,English,0
7739,language,pattern_violation,en,English,0
7740,language,pattern_violation,en,English,0
7741,language,pattern_violation,en,English,0
7742,language,pattern_violation,en,English,0
7743,language,pattern_violation,en,English,0
7744,language,pattern_violation,en,English,0
7745,language,pattern_violation,en,English,0
7746,language,pattern_violation,en,English,0
7747,language,pattern_violation,en,English,0
7748,language,pattern_violation,en,English,0
7749,language,pattern_violation,ko,Korean,0
7750,language,pattern_violation,en,English,0
7751,language,pattern_violation,en,English,0
7752,language,pattern_violation,en,English,0
7753,language,pattern_violation,en,English,0
7754,language,pattern_violation,en,English,0
7755,language,pattern_violation,en,English,0
7756,language,pattern_violation,hi,Hindi,0
7757,language,pattern_violation,en,English,0
7758,language,pattern_violation,en,English,0
7760,language,pattern_violation,en,English,0
7761,language,pattern_violation,en,English,0
7762,language,pattern_violation,en,English,0
7763,language,pattern_violation,en,English,0
7764,language,pattern_violation,en,English,0
7765,language,pattern_violation,en,English,0
7766,language,pattern_violation,en,English,0
7767,language,pattern_violation,en,English,0
7768,language,pattern_violation,en,English,0
7769,language,pattern_violation,en,English,0
7770,language,pattern_violation,en,English,0
7771,language,pattern_violation,en,English,0
7772,language,pattern_violation,en,English,0
7773,language,pattern_violation,en,English,0
7774,language,pattern_violation,en,English,0
7775,language,pattern_violation,en,English,0
7776,language,pattern_violation,en,English,0
7777,language,pattern_violation,en,English,0
7778,language,pattern_violation,en,English,0
7779,language,pattern_violation,en,English,0
7780,language,pattern_violation,en,English,0
7781,language,pattern_violation,en,English,0
7782,language,pattern_violation,en,English,0
7783,language,pattern_violation,en,English,0
7784,language,pattern_violation,en,English,0
7785,language,pattern_violation,en,English,0
7786,language,pattern_violation,en,English,0
7787,language,pattern_violation,fr,French,0
7788,language,pattern_violation,en,English,0
7789,language,pattern_violation,en,English,0
7790,language,pattern_violation,en,English,0
7791,language,pattern_violation,en,English,0
7792,language,pattern_violation,en,English,0
7793,language,pattern_violation,en,English,0
7794,language,pattern_violation,en,English,0
7795,language,pattern_violation,en,English,0
7796,language,pattern_violation,en,English,0
7797,language,pattern_violation,en,English,0
7798,language,pattern_violation,en,English,0
7799,language,pattern_violation,en,English,0
7800,language,pattern_violation,en,English,0
7801,language,pattern_violation,fr,French,0
7802,language,pattern_violation,en,English,0
7803,language,pattern_violation,en,English,0
7804,language,pattern_violation,en,English,0
7805,language,pattern_violation,en,English,0
7806,language,pattern_violation,en,English,0
7807,language,pattern_violation,en,English,0
7808,language,pattern_violation,en,English,0
7809,language,pattern_violation,en,English,0
7810,language,pattern_violation,en,English,0
7811,language,pattern_violation,en,English,0
7812,language,pattern_violation,en,English,0
7813,language,pattern_violation,en,English,0
7814,language,pattern_violation,en,English,0
7815,language,pattern_violation,en,English,0
7816,language,pattern_violation,en,English,0
7817,language,pattern_violation,en,English,0
7818,language,pattern_violation,en,English,0
7819,language,pattern_violation,en,English,0
7820,language,pattern_violation,en,English,0
7821,language,pattern_violation,en,English,0
7822,language,pattern_violation,en,English,0
7823,language,pattern_violation,en,English,0
7824,language,pattern_violation,ja,Japanese,0
7825,language,pattern_violation,en,English,0
7826,language,pattern_violation,fr,French,0
7827,language,pattern_violation,en,English,0
7828,language,pattern_violation,zh,Chinese,0
7829,language,pattern_violation,en,English,0
7830,language,pattern_violation,en,English,0
7831,language,pattern_violation,en,English,0
7832,language,pattern_violation,en,English,0
7833,language,pattern_violation,en,English,0
7834,language,pattern_violation,en,English,0
7835,language,pattern_violation,en,English,0
7836,language,pattern_violation,en,English,0
7837,language,pattern_violation,cn,Chinese,0
7838,language,pattern_violation,fr,French,0
7839,language,pattern_violation,en,English,0
7840,language,pattern_violation,en,English,0
7841,language,pattern_violation,en,English,0
7842,language,pattern_violation,en,English,0
7843,language,pattern_violation,en,English,0
7844,language,pattern_violation,en,English,0
7845,language,pattern_violation,en,English,0
7846,language,pattern_violation,en,English,0
7847,language,pattern_violation,en,English,0
7848,language,pattern_violation,en,English,0
7849,language,pattern_violation,en,English,0
7850,language,pattern_violation,fr,French,0
7851,language,pattern_violation,en,English,0
7852,language,pattern_violation,en,English,0
7853,language,pattern_violation,en,English,0
7854,language,pattern_violation,en,English,0
7855,language,pattern_violation,hi,Hindi,0
7856,language,pattern_violation,fr,French,0
7857,language,pattern_violation,en,English,0
7858,language,pattern_violation,de,German,0
7859,language,pattern_violation,en,English,0
7860,language,pattern_violation,en,English,0
7861,language,pattern_violation,en,English,0
7862,language,pattern_violation,en,English,0
7863,language,pattern_violation,en,English,0
7864,language,pattern_violation,en,English,0
7865,language,pattern_violation,en,English,0
7866,language,pattern_violation,en,English,0
7867,language,pattern_violation,en,English,0
7868,language,pattern_violation,en,English,0
7869,language,pattern_violation,en,English,0
7870,language,pattern_violation,en,English,0
7871,language,pattern_violation,en,English,0
7872,language,pattern_violation,en,English,0
7873,language,pattern_violation,en,English,0
7874,language,pattern_violation,en,English,0
7875,language,pattern_violation,en,English,0
7876,language,pattern_violation,en,English,0
7877,language,pattern_violation,en,English,0
7878,language,pattern_violation,en,English,0
7879,language,pattern_violation,en,English,0
7880,language,pattern_violation,en,English,0
7881,language,pattern_violation,en,English,0
7882,language,pattern_violation,en,English,0
7883,language,pattern_violation,en,English,0
7884,language,pattern_violation,en,English,0
7885,language,pattern_violation,en,English,0
7886,language,pattern_violation,en,English,0
7887,language,pattern_violation,en,English,0
7888,language,pattern_violation,en,English,0
7889,language,pattern_violation,en,English,0
7890,language,pattern_violation,en,English,0
7891,language,pattern_violation,en,English,0
7892,language,pattern_violation,en,English,0
7893,language,pattern_violation,en,English,0
7894,language,pattern_violation,en,English,0
7895,language,pattern_violation,en,English,0
7896,language,pattern_violation,en,English,0
7897,language,pattern_violation,en,English,0
7898,language,pattern_violation,en,English,0
7899,language,pattern_violation,en,English,0
7900,language,pattern_violation,en,English,0
7901,language,pattern_violation,en,English,0
7902,language,pattern_violation,hi,Hindi,0
7903,language,pattern_violation,en,English,0
7904,language,pattern_violation,en,English,0
7905,language,pattern_violation,en,English,0
7906,language,pattern_violation,en,English,0
7907,language,pattern_violation,en,English,0
7908,language,pattern_violation,en,English,0
7909,language,pattern_violation,en,English,0
7910,language,pattern_violation,en,English,0
7911,language,pattern_violation,en,English,0
7912,language,pattern_violation,en,English,0
7913,language,pattern_violation,en,English,0
7914,language,pattern_violation,fr,French,0
7915,language,pattern_violation,en,English,0
7916,language,pattern_violation,en,English,0
7917,language,pattern_violation,en,English,0
7918,language,pattern_violation,en,English,0
7919,language,pattern_violation,en,English,0
7920,language,pattern_violation,en,English,0
7921,language,pattern_violation,en,English,0
7922,language,pattern_violation,en,English,0
7923,language,pattern_violation,en,English,0
7924,language,pattern_violation,ru,Russian,0
7925,language,pattern_violation,en,English,0
7926,language,pattern_violation,en,English,0
7927,language,pattern_violation,en,English,0
7928,language,pattern_violation,cn,Chinese,0
7929,language,pattern_violation,en,English,0
7930,language,pattern_violation,ru,Russian,0
7931,language,pattern_violation,en,English,0
7932,language,pattern_violation,en,English,0
7933,language,pattern_violation,en,English,0
7934,language,pattern_violation,en,English,0
7935,language,pattern_violation,en,English,0
7936,language,pattern_violation,en,English,0
7937,language,pattern_violation,en,English,0
7938,language,pattern_violation,de,German,0
7939,language,pattern_violation,en,English,0
7940,language,pattern_violation,en,English,0
7941,language,pattern_violation,en,English,0
7942,language,pattern_violation,fr,French,0
7943,language,pattern_violation,it,Italian,0
7944,title,pattern_violation,Perrier__ Bounty,Perrier’s Bounty,0
7944,language,pattern_violation,en,English,0
7945,language,pattern_violation,pt,Portuguese,0
7946,language,pattern_violation,en,English,0
7947,language,pattern_violation,en,English,0
7948,language,pattern_violation,en,English,0
7949,language,pattern_violation,en,English,0
7950,language,pattern_violation,en,English,0
7951,language,pattern_violation,en,English,0
7952,language,pattern_violation,en,English,0
7953,language,pattern_violation,en,English,0
7954,language,pattern_violation,en,English,0
7955,language,pattern_violation,en,English,0
7956,language,pattern_violation,en,English,0
7957,language,pattern_violation,de,German,0
7958,language,pattern_violation,en,English,0
