row,title,genres,budget,language,duration,year,vote_count,score
5332,DragonHeart,0,57000000.0,English,103.0,1996.0,535,6.4
5333,After the Sunset,1,60000000.0,English,97.0,2004.0,226,6.0
5334,Ghost Rider: Spirit of Vengeance,0,57000000.0,English,95.0,2011.0,1135,4.7
5335,Captain Corelli's Mandolin,0,57000000.0,English,131.0,2001.0,145,5.5
5336,The Pacifier,1,56000000.0,English,95.0,2005.0,842,5.8
5337,Walking Tall,0,56000000.0,English,86.0,2004.0,381,6.0
5338,Forrest Gump,1,55000000.0,English,142.0,1994.0,7927,8.2
5339,Alvin and the Chipmunks,1,60000000.0,English,92.0,2007.0,1177,5.5
5340,Meet the Parents,1,55000000.0,English,108.0,2000.0,1698,6.6
5341,Pocahontas,0,55000000.0,English,81.0,1995.0,1457,6.7
5342,Superman,0,55000000.0,English,143.0,1978.0,1022,6.9
5343,The Nutty Professor,1,54000000.0,English,95.0,1996.0,702,5.4
5344,Hitch,1,70000000.0,English,118.0,2005.0,1665,6.4
5345,George of the Jungle,1,55000000.0,English,92.0,1997.0,496,5.4
5346,American Wedding,1,55000000.0,English,103.0,2003.0,1129,6.0
5347,Captain Phillips,0,55000000.0,English,134.0,2013.0,2454,7.6
5348,Date Night,1,55000000.0,English,97.0,2010.0,1122,5.9
5349,Casper,1,50000000.0,English,100.0,1995.0,1019,6.0
5350,The Equalizer,0,55000000.0,English,132.0,2014.0,2954,7.1
5351,Maid in Manhattan,1,55000000.0,English,105.0,2002.0,485,5.6
5352,Crimson Tide,0,53000000.0,English,116.0,1995.0,498,7.0
5353,The Pursuit of Happyness,0,55000000.0,English,117.0,2006.0,2525,7.7
5354,Flightplan,0,55000000.0,English,98.0,2005.0,772,6.1
5355,Disclosure,0,55000000.0,English,123.0,1994.0,210,5.9
5356,City of Angels,0,55000000.0,English,114.0,1998.0,529,6.4
5357,Kill Bill: Vol. 1,0,30000000.0,English,111.0,2003.0,4949,7.7
5358,Bowfinger,1,55000000.0,English,97.0,1999.0,254,6.0
5359,Kill Bill: Vol. 2,0,30000000.0,English,136.0,2004.0,3948,7.6
5360,Tango & Cash,1,55000000.0,English,104.0,1989.0,458,6.1
5361,Death Becomes Her,1,55000000.0,English,104.0,1992.0,636,6.3
5362,Shanghai Noon,1,55000000.0,English,110.0,2000.0,735,6.2
5363,Executive Decision,0,55000000.0,English,133.0,1996.0,256,5.8
5364,Mr. Popper's Penguins,1,55000000.0,English,94.0,2011.0,751,5.7
5365,The Forbidden Kingdom,0,55000000.0,English,104.0,2008.0,461,6.3
5366,Free Birds,1,55000000.0,English,91.0,2013.0,254,5.7
5367,Alien³,0,50000000.0,English,114.0,1992.0,1633,6.2
5368,Evita,0,55000000.0,English,134.0,1996.0,120,5.9
5369,Ronin,0,55000000.0,English,122.0,1998.0,658,6.7
5370,The Ghost and the Darkness,0,50000000.0,English,109.0,1996.0,236,6.4
5371,Paddington,1,55000000.0,English,95.0,2014.0,883,7.0
5372,The Watch,1,68000000.0,English,98.0,2012.0,881,5.3
5373,The Hunted,0,55000000.0,English,94.0,2003.0,189,6.0
5374,Instinct,0,80000000.0,English,126.0,1999.0,146,6.2
5375,Stuck on You,1,55000000.0,English,118.0,2003.0,188,5.1
5376,Semi-Pro,1,0.0,English,91.0,2008.0,251,5.4
5377,The Pirates! In an Adventure with Scientists!,1,60000000.0,English,88.0,2012.0,374,6.4
5378,Changeling,0,55000000.0,English,141.0,2008.0,1131,7.3
5379,Chain Reaction,0,50000000.0,English,107.0,1996.0,284,5.3
5380,The Fan,0,55000000.0,English,116.0,1996.0,194,5.7
5381,The Phantom of the Opera,0,70000000.0,English,143.0,2004.0,438,7.0
5382,Elizabeth: The Golden Age,0,55000000.0,English,114.0,2007.0,303,6.6
5383,Æon Flux,0,62000000.0,English,93.0,2005.0,703,5.4
5384,Gods and Generals,0,56000000.0,English,214.0,2003.0,48,6.1
5385,Turbulence,0,55000000.0,English,100.0,1997.0,62,5.2
5386,Imagine That,1,55000000.0,English,107.0,2009.0,134,5.7
5387,Muppets Most Wanted,1,50000000.0,English,112.0,2014.0,316,6.2
5388,Thunderbirds,1,57000000.0,English,95.0,2004.0,91,4.2
5389,Burlesque,0,55000000.0,English,119.0,2010.0,573,6.9
5390,A Very Long Engagement,0,47000000.0,French,133.0,2004.0,346,7.1
5391,Lolita,0,2000000.0,English,153.0,1962.0,395,7.3
5392,D-Tox,0,55000000.0,English,96.0,2002.0,123,5.3
5393,Blade II,0,54000000.0,English,117.0,2002.0,1528,6.2
5394,Seven Pounds,0,55000000.0,English,123.0,2008.0,2039,7.5
5395,Bullet to the Head,0,55000000.0,English,92.0,2013.0,481,5.2
5396,The Godfather: Part III,0,54000000.0,English,162.0,1990.0,1546,7.1
5397,Elizabethtown,1,57000000.0,English,123.0,2005.0,327,6.1
5398,"You, Me and Dupree",1,54000000.0,English,108.0,2006.0,407,5.4
5399,Superman II,0,54000000.0,English,127.0,1980.0,629,6.5
5400,Gigli,0,54000000.0,English,121.0,2003.0,104,3.5
5401,All the King's Men,0,55000000.0,English,125.0,2006.0,95,5.7
5402,Shaft,0,46000000.0,English,99.0,2000.0,308,5.5
5403,Anastasia,0,53000000.0,English,94.0,1997.0,1432,7.4
5404,Moulin Rouge!,0,52500000.0,English,127.0,2001.0,1300,7.4
5405,Domestic Disturbance,0,75000000.0,English,89.0,2001.0,113,5.4
5406,Black Mass,0,53000000.0,English,122.0,2015.0,1242,6.3
5407,Flags of Our Fathers,0,90000000.0,English,132.0,2006.0,526,6.7
5408,Law Abiding Citizen,0,53000000.0,English,109.0,2009.0,1486,7.2
5409,Grindhouse,0,67000000.0,English,191.0,2007.0,459,6.8
5410,Beloved,0,0.0,English,172.0,1998.0,26,5.9
5411,Lucky You,0,0.0,English,124.0,2007.0,81,5.4
5412,Catch Me If You Can,0,52000000.0,English,141.0,2002.0,3795,7.7
5413,Zero Dark Thirty,0,40000000.0,English,157.0,2012.0,1702,6.7
5414,The Break-Up,1,52000000.0,English,106.0,2006.0,832,5.6
5415,Mamma Mia!,1,52000000.0,English,108.0,2008.0,1386,6.4
5416,Valentine's Day,1,52000000.0,English,125.0,2010.0,1013,5.7
5417,The Dukes of Hazzard,1,50000000.0,English,104.0,2005.0,316,5.1
5418,The Thin Red Line,0,52000000.0,English,170.0,1998.0,771,7.2
5419,The Change-Up,1,52000000.0,English,112.0,2011.0,736,5.9
5420,Man on the Moon,1,82000000.0,English,118.0,1999.0,435,6.9
5421,Casino,0,52000000.0,English,178.0,1995.0,1307,7.8
5422,From Paris with Love,0,52000000.0,English,92.0,2010.0,675,6.1
5423,Bulletproof Monk,1,52000000.0,English,104.0,2003.0,278,5.1
5424,"Me, Myself & Irene",1,51000000.0,English,116.0,2000.0,927,6.1
5425,Barnyard,1,51000000.0,English,90.0,2006.0,225,5.3
5426,Deck the Halls,1,0.0,English,93.0,2006.0,109,5.1
5427,The Twilight Saga: New Moon,0,50000000.0,English,130.0,2009.0,2436,5.6
5428,Shrek,1,60000000.0,English,90.0,2001.0,4056,7.3
5429,The Adjustment Bureau,0,50200000.0,English,106.0,2011.0,1652,6.5
5430,Robin Hood: Prince of Thieves,0,48000000.0,English,143.0,1991.0,909,6.6
5431,Jerry Maguire,1,50000000.0,English,139.0,1996.0,913,6.7
5432,Ted,1,50000000.0,English,106.0,2012.0,4697,6.3
5433,As Good as It Gets,1,50000000.0,English,139.0,1997.0,915,7.2
5434,Patch Adams,1,50000000.0,English,115.0,1998.0,832,7.0
5435,Anchorman 2: The Legend Continues,1,50000000.0,English,119.0,2013.0,923,6.0
5436,Mr. Deeds,1,50000000.0,English,96.0,2002.0,644,5.6
5437,Super 8,0,50000000.0,English,112.0,2011.0,2435,6.6
5438,Erin Brockovich,0,52000000.0,English,131.0,2000.0,716,7.1
5439,How to Lose a Guy in 10 Days,1,50000000.0,English,116.0,2003.0,850,6.3
5440,22 Jump Street,1,50000000.0,English,112.0,2014.0,3319,7.0
5441,Interview with the Vampire,0,60000000.0,English,123.0,1994.0,1516,7.2
5442,Yes Man,1,70000000.0,English,104.0,2008.0,1813,6.4
5443,Central Intelligence,1,50000000.0,English,107.0,2016.0,1650,6.2
5444,Stepmom,0,0.0,English,124.0,1998.0,277,6.9
5445,Daddy's Home,1,50000000.0,English,96.0,2015.0,854,5.8
5446,Into the Woods,1,50000000.0,English,125.0,2014.0,1652,5.6
5447,Inside Man,0,45000000.0,English,129.0,2006.0,1630,7.3
5448,Payback,0,90000000.0,English,100.0,1999.0,548,6.7
5449,Congo,0,50000000.0,English,109.0,1995.0,213,5.0
5450,We Bought a Zoo,1,50000000.0,English,124.0,2011.0,909,6.5
5451,Knowing,0,50000000.0,English,121.0,2009.0,1486,5.9
5452,Failure to Launch,1,50000000.0,English,97.0,2006.0,399,5.5
5453,The Ring Two,0,50000000.0,English,110.0,2005.0,632,5.4
5454,"Crazy, Stupid, Love.",1,50000000.0,English,118.0,2011.0,2443,7.0
5455,Garfield,1,50000000.0,English,80.0,2004.0,820,5.2
5456,Christmas with the Kranks,1,60000000.0,English,99.0,2004.0,193,5.2
5457,Moneyball,0,50000000.0,English,133.0,2011.0,1381,7.0
5458,Outbreak,0,50000000.0,English,127.0,1995.0,513,6.3
5459,Non-Stop,0,50000000.0,English,106.0,2014.0,2268,6.8
5460,Race to Witch Mountain,0,50000000.0,English,98.0,2009.0,509,5.5
5461,V for Vendetta,0,54000000.0,English,132.0,2006.0,4442,7.7
5462,Shanghai Knights,1,50000000.0,English,115.0,2003.0,692,6.0
5463,Curious George,1,50000000.0,English,86.0,2006.0,106,6.2
5464,Herbie Fully Loaded,1,50000000.0,English,101.0,2005.0,542,5.1
5465,Don't Say a Word,0,50000000.0,English,113.0,2001.0,220,6.0
5466,Hansel & Gretel: Witch Hunters,0,50000000.0,English,88.0,2013.0,3239,5.7
5467,Unfaithful,0,50000000.0,English,124.0,2002.0,276,6.3
5468,I Am Number Four,0,50000000.0,English,109.0,2011.0,1567,5.9
5469,Syriana,0,50000000.0,English,128.0,2005.0,451,6.3
5470,13 Hours: The Secret Soldiers of Benghazi,0,50000000.0,English,144.0,2016.0,938,7.0
5471,The Book of Life,1,50000000.0,English,95.0,2014.0,755,7.3
5472,Firewall,0,45000000.0,English,105.0,2006.0,267,5.6
5473,Absolute Power,0,50000000.0,English,121.0,1997.0,223,6.4
5474,G.I. Jane,0,50000000.0,English,125.0,1997.0,395,6.0
5475,The Game,0,50000000.0,English,129.0,1997.0,1506,7.5
5476,Silent Hill,0,50000000.0,English,125.0,2006.0,1067,6.3
5477,The Replacements,1,0.0,English,118.0,2000.0,203,6.1
5478,American Reunion,1,50000000.0,English,113.0,2012.0,1611,6.1
5479,The Negotiator,0,50000000.0,English,140.0,1998.0,582,6.8
5480,Into the Storm,0,50000000.0,English,89.0,2014.0,817,5.8
5481,Beverly Hills Cop III,1,50000000.0,English,104.0,1994.0,434,5.5
5482,Gremlins 2: The New Batch,1,50000000.0,English,106.0,1990.0,652,6.2
5483,The Judge,0,50000000.0,English,141.0,2014.0,1417,7.2
5484,The Peacemaker,0,50000000.0,English,124.0,1997.0,255,5.8
5485,Resident Evil: Apocalypse,0,45000000.0,English,94.0,2004.0,1267,6.1
5486,Bridget Jones: The Edge of Reason,1,50000000.0,English,108.0,2004.0,750,6.1
5487,Out of Time,0,50000000.0,English,105.0,2003.0,298,6.1
5488,On Deadly Ground,0,50000000.0,English,102.0,1994.0,104,4.5
5489,The Adventures of Sharkboy and Lavagirl,0,50000000.0,English,92.0,2005.0,269,4.4
5490,The Beach,0,40000000.0,English,119.0,2000.0,1233,6.3
5491,Raising Helen,1,50000000.0,English,119.0,2004.0,189,5.9
5492,Ninja Assassin,0,40000000.0,English,99.0,2009.0,371,6.2
5493,For Love of the Game,0,50000000.0,English,137.0,1999.0,88,6.3
5494,Striptease,0,50000000.0,English,115.0,1996.0,205,4.4
5495,Marmaduke,1,50000000.0,English,87.0,2010.0,149,5.0
5496,Hereafter,0,50000000.0,English,129.0,2010.0,510,5.8
5497,Murder by Numbers,0,50000000.0,English,120.0,2002.0,268,6.0
5498,Assassins,0,50000000.0,English,132.0,1995.0,387,6.0
5499,Hannibal Rising,0,50000000.0,English,121.0,2007.0,654,6.0
5500,The Story of Us,1,50000000.0,English,95.0,1999.0,75,5.9
5501,The Host,0,44000000.0,English,125.0,2013.0,1817,6.0
5502,Basic,0,50000000.0,English,98.0,2003.0,286,6.2
5503,Blood Work,0,50000000.0,English,110.0,2002.0,206,6.1
5504,The International,0,50000000.0,English,118.0,2009.0,368,6.0
5505,Escape from L.A.,0,50000000.0,English,97.0,1996.0,373,5.6
5506,The Iron Giant,0,70000000.0,English,86.0,1999.0,1436,7.6
5507,The Life Aquatic with Steve Zissou,1,50000000.0,English,119.0,2004.0,775,7.1
5508,Free State of Jones,0,50000000.0,English,139.0,2016.0,428,6.6
5509,The Life of David Gale,0,50000000.0,English,130.0,2003.0,480,7.3
5510,Man of the House,1,40000000.0,English,100.0,2005.0,120,5.4
5511,Run All Night,0,50000000.0,English,114.0,2015.0,1148,6.3
5512,Eastern Promises,0,51500000.0,English,100.0,2007.0,848,7.2
5513,Into the Blue,0,50000000.0,English,110.0,2005.0,458,5.8
5514,The Messenger: The Story of Joan of Arc,0,60000000.0,French,148.0,1999.0,367,6.2
5515,Your Highness,1,49900000.0,English,102.0,2011.0,501,5.2
5516,Dream House,0,50000000.0,English,84.0,2011.0,391,5.8
5517,Mad City,0,50000000.0,English,114.0,1997.0,81,5.9
5518,Baby's Day Out,1,50000000.0,English,99.0,1994.0,274,5.8
5519,The Scarlet Letter,0,50000000.0,English,135.0,1995.0,108,5.5
5520,Fair Game,0,22000000.0,English,108.0,2010.0,235,6.5
5521,Domino,0,50000000.0,English,127.0,2005.0,444,6.0
5522,Jade,0,50000000.0,English,95.0,1995.0,44,5.2
5523,Gamer,0,50000000.0,English,95.0,2009.0,760,5.6
5524,Beautiful Creatures,0,60000000.0,English,124.0,2013.0,984,5.6
5525,Death to Smoochy,1,55000000.0,English,109.0,2002.0,132,5.9
5526,Zoolander 2,1,50000000.0,English,100.0,2016.0,797,4.7
5527,The Big Bounce,1,50000000.0,English,88.0,2004.0,76,5.0
5528,What Planet Are You From?,1,60000000.0,English,105.0,2000.0,37,5.4
5529,Drive Angry,0,50000000.0,English,105.0,2011.0,600,5.3
5530,Street Fighter: The Legend of Chun-Li,0,50000000.0,English,97.0,2009.0,112,3.9
5531,The One,0,49000000.0,English,87.0,2001.0,437,5.7
5532,The Adventures of Ford Fairlane,1,49000000.0,English,104.0,1990.0,71,6.2
5533,The Boat That Rocked,1,50000000.0,English,116.0,2009.0,666,7.2
5534,Traffic,0,48000000.0,English,147.0,2000.0,562,6.9
5535,Indiana Jones and the Last Crusade,0,48000000.0,English,127.0,1989.0,3152,7.6
5536,Anna Karenina,0,0.0,English,130.0,2012.0,639,6.5
5537,Chappie,0,49000000.0,English,120.0,2015.0,3062,6.6
5538,The Bone Collector,0,73000000.0,English,118.0,1999.0,826,6.5
5539,Panic Room,0,48000000.0,English,111.0,2002.0,1267,6.5
5540,The Tooth Fairy,0,0.0,German,0.0,2006.0,13,4.3
5541,Three Kings,1,75000000.0,English,114.0,1999.0,692,6.6
5542,Child 44,0,50000000.0,English,137.0,2015.0,547,6.1
5543,Rat Race,1,48000000.0,English,112.0,2001.0,518,6.0
5544,K-PAX,0,48000000.0,English,120.0,2001.0,695,7.1
5545,Kate & Leopold,1,0.0,English,118.0,2001.0,418,6.0
5546,Bedazzled,1,48000000.0,English,93.0,2000.0,512,5.6
5547,The Cotton Club,0,58000000.0,English,127.0,1984.0,68,6.6
5548,3:10 to Yuma,0,55000000.0,English,122.0,2007.0,1188,6.9
5549,Taken 3,0,48000000.0,English,109.0,2014.0,2200,6.1
5550,Out of Sight,1,48000000.0,English,123.0,1998.0,333,6.5
5551,The Cable Guy,1,47000000.0,English,96.0,1996.0,594,5.7
5552,Earth,0,0.0,Hindi,101.0,1998.0,9,6.6
5553,Dick Tracy,1,47000000.0,English,103.0,1990.0,251,5.9
5554,The Thomas Crown Affair,0,48000000.0,English,113.0,1999.0,339,6.6
5555,Riding in Cars with Boys,1,48000000.0,English,132.0,2001.0,103,6.5
5556,First Blood,0,15000000.0,English,93.0,1982.0,1488,7.2
5557,Solaris,0,0.0,Russian,167.0,1972.0,357,7.7
5558,Happily N'Ever After,1,47000000.0,English,75.0,2006.0,104,4.6
5559,Mary Reilly,0,47000000.0,English,104.0,1996.0,74,5.7
5560,My Best Friend's Wedding,1,38000000.0,English,105.0,1997.0,584,6.3
5561,America's Sweethearts,1,0.0,English,102.0,2001.0,252,5.5
5562,Insomnia,0,46000000.0,English,118.0,2002.0,1148,6.8
5563,Star Trek: First Contact,0,46000000.0,English,111.0,1996.0,661,7.0
5564,Jonah Hex,0,47000000.0,English,80.0,2010.0,420,4.4
5565,Courage Under Fire,0,46000000.0,English,117.0,1996.0,232,6.2
5566,Liar Liar,1,45000000.0,English,86.0,1997.0,1424,6.4
5567,The Infiltrator,0,25000000.0,English,127.0,2016.0,573,6.6
5568,Inchon,0,46000000.0,English,140.0,1981.0,2,6.5
5569,The Flintstones,1,46000000.0,English,91.0,1994.0,543,5.0
5570,Taken 2,0,45000000.0,English,91.0,2012.0,2757,6.1
5571,Scary Movie 3,1,48000000.0,English,84.0,2003.0,912,5.8
5572,Miss Congeniality,1,45000000.0,English,111.0,2000.0,961,6.1
5573,Journey to the Center of the Earth,1,45000000.0,English,93.0,2008.0,1309,5.8
5574,The Princess Diaries 2: Royal Engagement,1,40000000.0,English,113.0,2004.0,697,6.0
5575,The Pelican Brief,0,45000000.0,English,141.0,1993.0,371,6.3
5576,The Client,0,45000000.0,English,119.0,1994.0,278,6.4
5577,The Bucket List,1,45000000.0,English,97.0,2007.0,1111,7.0
5578,Patriot Games,0,45000000.0,English,117.0,1992.0,433,6.3
5579,Monster-in-Law,1,43000000.0,English,101.0,2005.0,406,5.6
5580,Prisoners,0,46000000.0,English,153.0,2013.0,3085,7.9
5581,Training Day,0,45000000.0,English,122.0,2001.0,1634,7.3
5582,Galaxy Quest,1,45000000.0,English,102.0,1999.0,710,6.9
5583,Scary Movie 2,1,45000000.0,English,83.0,2001.0,982,5.4
5584,The Muppets,1,45000000.0,English,103.0,2011.0,501,6.5
5585,Blade,0,45000000.0,English,120.0,1998.0,1905,6.5
5586,Coach Carter,0,30000000.0,English,136.0,2005.0,496,7.3
5587,Changing Lanes,0,45000000.0,English,89.0,2002.0,299,5.9
5588,Anaconda,0,45000000.0,English,89.0,1997.0,610,4.7
5589,Coyote Ugly,1,45000000.0,English,100.0,2000.0,575,5.8
5590,Love Actually,1,40000000.0,English,135.0,2003.0,1869,7.0
5591,A Bug's Life,1,120000000.0,English,95.0,1998.0,2303,6.8
5592,From Hell,0,35000000.0,English,122.0,2001.0,741,6.6
5593,The Specialist,0,45000000.0,English,110.0,1994.0,313,5.5
5594,Tin Cup,1,45000000.0,English,135.0,1996.0,150,5.9
5595,"Yours, Mine and Ours",1,0.0,English,111.0,1968.0,26,6.2
5596,Kicking & Screaming,1,45000000.0,English,95.0,2005.0,176,5.6
5597,The Hitchhiker's Guide to the Galaxy,1,50000000.0,English,109.0,2005.0,1315,6.6
5598,Fat Albert,1,0.0,English,93.0,2004.0,69,4.3
5599,Resident Evil: Extinction,0,45000000.0,English,94.0,2007.0,1292,6.1
5600,Blended,1,40000000.0,English,117.0,2014.0,1006,6.6
5601,Last Holiday,1,45000000.0,English,112.0,2006.0,119,6.4
5602,The River Wild,0,45000000.0,English,111.0,1994.0,210,6.1
5603,The Indian in the Cupboard,0,45000000.0,English,96.0,1995.0,134,5.9
5604,Savages,0,45000000.0,English,131.0,2012.0,766,6.2
5605,Cellular,0,25000000.0,English,94.0,2004.0,537,6.1
5606,Johnny English,1,40000000.0,English,88.0,2003.0,852,6.0
5607,The Ant Bully,1,50000000.0,English,88.0,2006.0,366,5.5
5608,Dune,0,40000000.0,English,137.0,1984.0,562,6.5
5609,Across the Universe,0,0.0,English,133.0,2007.0,410,7.1
5610,Revolutionary Road,0,35000000.0,English,119.0,2008.0,796,6.7
5611,16 Blocks,0,55000000.0,English,105.0,2006.0,661,6.2
5612,Babylon A.D.,0,70000000.0,English,101.0,2008.0,676,5.4
5613,The Glimmer Man,0,45000000.0,English,92.0,1996.0,100,4.7
5614,Multiplicity,1,45000000.0,English,117.0,1996.0,154,5.5
5615,Aliens in the Attic,1,45000000.0,English,86.0,2009.0,244,5.3
5616,The Pledge,0,35000000.0,English,123.0,2001.0,215,6.5
5617,The Producers,1,45000000.0,English,134.0,2005.0,151,6.1
5618,The Phantom,0,45000000.0,English,100.0,1996.0,136,4.7
5619,All the Pretty Horses,0,57000000.0,English,117.0,2000.0,60,5.8
5620,Nixon,0,44000000.0,English,192.0,1995.0,71,7.1
5621,The Ghost Writer,0,45000000.0,English,128.0,2010.0,670,6.7
5622,Deep Rising,0,45000000.0,English,106.0,1998.0,154,6.0
5623,Miracle at St. Anna,0,45000000.0,English,160.0,2008.0,90,6.3
5624,Curse of the Golden Flower,0,110.0,Chinese,114.0,2006.0,203,6.6
5625,Bangkok Dangerous,0,45000000.0,English,99.0,2008.0,332,5.0
5626,Big Trouble,1,40000000.0,English,85.0,2002.0,80,6.3
5627,Love in the Time of Cholera,0,45000000.0,English,139.0,2007.0,81,6.4
5628,Shadow Conspiracy,0,45000000.0,English,103.0,1997.0,11,4.0
5629,Johnny English Reborn,1,45000000.0,English,101.0,2011.0,1007,6.0
5630,Foodfight!,1,65000000.0,English,87.0,2012.0,28,2.3
5631,Argo,0,44500000.0,English,120.0,2012.0,3423,7.1
5632,The Fugitive,0,44000000.0,English,130.0,1993.0,1220,7.2
5633,The Bounty Hunter,0,40000000.0,English,110.0,2010.0,858,5.5
5634,Sleepers,0,44000000.0,English,147.0,1996.0,715,7.3
5635,Rambo: First Blood Part II,0,44000000.0,English,96.0,1985.0,864,6.3
5636,The Juror,0,44000000.0,English,118.0,1996.0,89,5.5
5637,Pinocchio,0,2600000.0,English,88.0,1940.0,1355,6.9
5638,Heaven's Gate,0,44000000.0,English,219.0,1980.0,55,6.4
5639,Underworld: Evolution,0,50000000.0,English,106.0,2006.0,1528,6.4
5640,Victor Frankenstein,0,40000000.0,English,109.0,2015.0,685,5.6
5641,Finding Forrester,0,43000000.0,English,136.0,2000.0,302,7.0
5642,28 Days,1,43000000.0,English,103.0,2000.0,208,6.0
5643,Unleashed,0,45000000.0,English,103.0,2005.0,518,6.6
5644,The Sweetest Thing,1,43000000.0,English,84.0,2002.0,280,5.3
5645,The Firm,0,42000000.0,English,154.0,1993.0,501,6.6
5646,Charlie St. Cloud,0,44000000.0,English,99.0,2010.0,566,6.8
5647,The Mechanic,0,40000000.0,English,93.0,2011.0,1045,6.3
5648,21 Jump Street,1,42000000.0,English,109.0,2012.0,4074,6.7
5649,Notting Hill,1,42000000.0,English,124.0,1999.0,1262,7.0
5650,Chicken Run,1,45000000.0,English,84.0,2000.0,1150,6.5
5651,Along Came Polly,1,42000000.0,English,90.0,2004.0,773,5.8
5652,Boomerang,1,40000000.0,English,117.0,1992.0,134,5.4
5653,The Heat,1,43000000.0,English,117.0,2013.0,1575,6.5
5654,Cleopatra,0,31115000.0,English,248.0,1963.0,146,6.7
5655,Here Comes the Boom,1,0.0,English,105.0,2012.0,593,6.0
5656,High Crimes,0,42000000.0,English,115.0,2002.0,184,6.1
5657,The Mirror Has Two Faces,1,42000000.0,English,126.0,1996.0,47,6.5
5658,The Mothman Prophecies,0,32000000.0,English,119.0,2002.0,305,6.1
5659,Brüno,1,42000000.0,English,83.0,2009.0,518,5.4
5660,Licence to Kill,0,32000000.0,English,133.0,1989.0,541,5.9
5661,Red Riding Hood,0,42000000.0,English,100.0,2011.0,922,5.6
5662,15 Minutes,0,60000000.0,English,120.0,2001.0,191,5.7
5663,Super Mario Bros.,1,48000000.0,English,104.0,1993.0,232,4.0
5664,Lord of War,0,42000000.0,English,122.0,2005.0,1335,7.0
5665,Hero,0,31000000.0,Chinese,99.0,2002.0,635,7.2
5666,One for the Money,1,40000000.0,English,91.0,2012.0,388,5.3
5667,The Interview,1,44000000.0,English,112.0,2014.0,2304,6.1
5668,The Warrior's Way,0,42000000.0,English,100.0,2010.0,136,6.3
5669,Micmacs,1,33000000.0,French,100.0,2009.0,148,6.8
5670,8 Mile,0,41000000.0,English,110.0,2002.0,1626,6.8
5671,Why I Did (Not) Eat My Father,1,0.0,French,100.0,2015.0,125,5.3
5672,A Knight's Tale,0,65000000.0,English,132.0,2001.0,907,6.6
5673,The Medallion,1,41000000.0,English,88.0,2003.0,281,5.3
5674,The Sixth Sense,0,40000000.0,English,107.0,1999.0,3147,7.7
5675,Man on a Ledge,0,42000000.0,English,102.0,2012.0,925,6.2
