row_id,column,error_type,error_value,right_value,missing_value,constraint,tuple_pairs
580,article_jcreated_at,rule_violation,2006/1/10,2001/10/6,0,"Constraint Violation: The jounral_abbreviation of Row 580 is different from the jounral_abbreviation of Row 781, and The article_language of Row 580 is equal to the article_language of Row 781, and The article_jcreated_at of Row 580 is equal to the article_jcreated_at of Row 781.","(580, 781)"
581,article_jcreated_at,rule_violation,2004/1/14,1/14/04,0,"Constraint Violation: The jounral_abbreviation of Row 515 is different from the jounral_abbreviation of Row 581, and The article_language of Row 515 is equal to the article_language of Row 581, and The article_jcreated_at of Row 515 is equal to the article_jcreated_at of Row 581.","(515, 581)"
581,author_list,pattern_violation,"{""Anna Nidecker"",""Siamak Ardekani"",""E Mark Mahone"",""Firouzeh Tannazi"",""Jarunee Intrapiromkul"",""Moody Wharam"",""Larry J Brant"",""Alena Horsk��""}","{""Anna Nidecker"",""Siamak Ardekani"",""E Mark Mahone"",""Firouzeh Tannazi"",""Jarunee Intrapiromkul"",""Moody Wharam"",""Larry J Brant"",""Alena Horsk""}",0,,
582,article_jcreated_at,rule_violation,2001/1/13,1/13/01,0,"Constraint Violation: The journal_issn of Row 557 is different from the journal_issn of Row 582, and The article_jcreated_at of Row 557 is equal to the article_jcreated_at of Row 582, and The jounral_abbreviation of Row 557 is equal to the jounral_abbreviation of Row 582.","(557, 582)"
583,article_jcreated_at,rule_violation,2001/1/11,2001/11/1,0,"Constraint Violation: The journal_issn of Row 502 is different from the journal_issn of Row 583, and The article_jcreated_at of Row 502 is equal to the article_jcreated_at of Row 583, and The jounral_abbreviation of Row 502 is equal to the jounral_abbreviation of Row 583.","(502, 583)"
585,article_jcreated_at,pattern_violation,2010/1/9,2001/9/10,0,,
586,article_jcreated_at,rule_violation,2009/1/9,2001/9/9,0,"Constraint Violation: The jounral_abbreviation of Row 343 is different from the jounral_abbreviation of Row 586, and The article_language of Row 343 is equal to the article_language of Row 586, and The article_jcreated_at of Row 343 is equal to the article_jcreated_at of Row 586.","(343, 586)"
587,article_jcreated_at,rule_violation,2012/1/3,2001/3/12,0,"Constraint Violation: The journal_issn of Row 587 is different from the journal_issn of Row 609, and The article_jcreated_at of Row 587 is equal to the article_jcreated_at of Row 609, and The jounral_abbreviation of Row 587 is equal to the jounral_abbreviation of Row 609.","(587, 609)"
588,article_jcreated_at,rule_violation,2001/1/13,1/13/01,0,"Constraint Violation: The jounral_abbreviation of Row 190 is different from the jounral_abbreviation of Row 588, and The article_language of Row 190 is equal to the article_language of Row 588, and The article_jcreated_at of Row 190 is equal to the article_jcreated_at of Row 588.","(190, 588)"
590,article_jcreated_at,rule_violation,2001/1/13,1/13/01,0,"Constraint Violation: The id of Row 400 is greater than or equal to the id of Row 590, and The article_language of Row 400 is equal to the article_language of Row 590, and The article_jcreated_at of Row 400 is equal to the article_jcreated_at of Row 590.","(400, 590)"
590,article_pagination,pattern_violation,Mar-81,Mar-81,0,,
591,article_jcreated_at,rule_violation,2001/1/14,1/14/01,0,"Constraint Violation: The journal_issn of Row 591 is different from the journal_issn of Row 993, and The article_jcreated_at of Row 591 is equal to the article_jcreated_at of Row 993, and The jounral_abbreviation of Row 591 is equal to the jounral_abbreviation of Row 993.","(591, 993)"
593,article_jcreated_at,rule_violation,2001/1/5,2001/5/1,0,"Constraint Violation: The article_language of Row 593 is different from the article_language of Row 742, and The article_jcreated_at of Row 593 is equal to the article_jcreated_at of Row 742, and The jounral_abbreviation of Row 593 is equal to the jounral_abbreviation of Row 742.","(593, 742)"
594,article_jcreated_at,pattern_violation,2004/1/5,2001/5/4,0,,
595,article_jcreated_at,rule_violation,2001/1/10,2001/10/1,0,"Constraint Violation: The id of Row 452 is greater than or equal to the id of Row 595, and The article_language of Row 452 is equal to the article_language of Row 595, and The article_jcreated_at of Row 452 is equal to the article_jcreated_at of Row 595.","(452, 595)"
596,article_jcreated_at,rule_violation,2010/1/10,2001/10/10,0,"Constraint Violation: The id of Row 596 is greater than or equal to the id of Row 657, and The article_language of Row 596 is equal to the article_language of Row 657, and The article_jcreated_at of Row 596 is equal to the article_jcreated_at of Row 657.","(596, 657)"
597,article_jcreated_at,rule_violation,2001/1/2,2001/2/1,0,"Constraint Violation: The jounral_abbreviation of Row 597 is different from the jounral_abbreviation of Row 915, and The article_language of Row 597 is equal to the article_language of Row 915, and The article_jcreated_at of Row 597 is equal to the article_jcreated_at of Row 915.","(597, 915)"
598,article_jcreated_at,rule_violation,2001/1/11,2001/11/1,0,"Constraint Violation: The article_language of Row 163 is different from the article_language of Row 598, and The article_jcreated_at of Row 163 is equal to the article_jcreated_at of Row 598, and The jounral_abbreviation of Row 163 is equal to the jounral_abbreviation of Row 598.","(163, 598)"
599,article_jcreated_at,rule_violation,2001/1/14,1/14/01,0,"Constraint Violation: The id of Row 547 is greater than or equal to the id of Row 599, and The article_language of Row 547 is equal to the article_language of Row 599, and The article_jcreated_at of Row 547 is equal to the article_jcreated_at of Row 599.","(547, 599)"
600,article_jcreated_at,rule_violation,2009/1/15,1/15/09,0,"Constraint Violation: The jounral_abbreviation of Row 600 is different from the jounral_abbreviation of Row 975, and The article_language of Row 600 is equal to the article_language of Row 975, and The article_jcreated_at of Row 600 is equal to the article_jcreated_at of Row 975.","(600, 975)"
601,article_jcreated_at,rule_violation,2001/1/14,1/14/01,0,"Constraint Violation: The journal_issn of Row 601 is different from the journal_issn of Row 814, and The article_jcreated_at of Row 601 is equal to the article_jcreated_at of Row 814, and The jounral_abbreviation of Row 601 is equal to the jounral_abbreviation of Row 814.","(601, 814)"
602,article_jcreated_at,pattern_violation,2008/1/7,2001/7/8,0,,
603,article_jcreated_at,rule_violation,2001/1/12,2001/12/1,0,"Constraint Violation: The journal_issn of Row 603 is different from the journal_issn of Row 828, and The article_jcreated_at of Row 603 is equal to the article_jcreated_at of Row 828, and The jounral_abbreviation of Row 603 is equal to the jounral_abbreviation of Row 828.","(603, 828)"
604,article_jissue,missing_value,,-1,1,,
604,article_jcreated_at,rule_violation,2010/1/14,1/14/10,0,"Constraint Violation: The id of Row 604 is greater than or equal to the id of Row 974, and The article_language of Row 604 is equal to the article_language of Row 974, and The article_jcreated_at of Row 604 is equal to the article_jcreated_at of Row 974.","(604, 974)"
606,article_jcreated_at,rule_violation,2001/1/9,2001/9/1,0,"Constraint Violation: The jounral_abbreviation of Row 458 is different from the jounral_abbreviation of Row 606, and The article_language of Row 458 is equal to the article_language of Row 606, and The article_jcreated_at of Row 458 is equal to the article_jcreated_at of Row 606.","(458, 606)"
607,article_title,pattern_violation,"Optical turbulence: weak turbulence, condensates and collapsing filaments in the nonlinear Schr̦dinger equation","Optical turbulence: weak turbulence, condensates and collapsing filaments in the nonlinear Schr_dinger equation",0,,
608,journal_title,pattern_violation,Zeitschrift f��r Erkrankungen der Atmungsorgane mit Folia bronchologica,Zeitschrift fr Erkrankungen der Atmungsorgane mit Folia bronchologica,0,,
609,article_jcreated_at,rule_violation,2012/1/3,2001/3/12,0,"Constraint Violation: The article_language of Row 587 is different from the article_language of Row 609, and The article_jcreated_at of Row 587 is equal to the article_jcreated_at of Row 609, and The jounral_abbreviation of Row 587 is equal to the jounral_abbreviation of Row 609.","(587, 609)"
610,article_jcreated_at,pattern_violation,2009/1/14,1/14/09,0,,
611,article_jcreated_at,pattern_violation,2010/1/3,2001/3/10,0,,
613,article_jcreated_at,rule_violation,2001/1/13,1/13/01,0,"Constraint Violation: The article_language of Row 613 is different from the article_language of Row 986, and The article_jcreated_at of Row 613 is equal to the article_jcreated_at of Row 986, and The jounral_abbreviation of Row 613 is equal to the jounral_abbreviation of Row 986.","(613, 986)"
614,article_jcreated_at,rule_violation,2004/1/11,2001/11/4,0,"Constraint Violation: The jounral_abbreviation of Row 614 is different from the jounral_abbreviation of Row 824, and The article_language of Row 614 is equal to the article_language of Row 824, and The article_jcreated_at of Row 614 is equal to the article_jcreated_at of Row 824.","(614, 824)"
614,author_list,pattern_violation,"{""Gilles Montalescot"",""Gordon FitzGerald"",""Kurt G Barringhaus"",""[Collective Name] GRACE Investigators"",""Frans Van de Werf"",""Joel M Gore"",""David D McManus"",""Jos̩ L�_pez-Send�_n"",""Philippe Gabriel Steg"",""Kay Lee Park""}","{""Gilles Montalescot"",""Gordon FitzGerald"",""Kurt G Barringhaus"",""[Collective Name] GRACE Investigators"",""Frans Van de Werf"",""Joel M Gore"",""David D McManus"",""Jos L_pez-Send_n"",""Philippe Gabriel Steg"",""Kay Lee Park""}",0,,
615,article_jcreated_at,pattern_violation,2002/6/14,6/14/02,0,,
615,article_pagination,pattern_violation,Jun-93,Jun-93,0,,
615,author_list,pattern_violation,"{""Marcus R Munaf�_"",""Mike W Peacey"",""In-Uck Park""}","{""Marcus R Munaf_"",""Mike W Peacey"",""In-Uck Park""}",0,,
616,article_jcreated_at,rule_violation,2009/1/4,2001/4/9,0,"Constraint Violation: The jounral_abbreviation of Row 616 is different from the jounral_abbreviation of Row 797, and The article_language of Row 616 is equal to the article_language of Row 797, and The article_jcreated_at of Row 616 is equal to the article_jcreated_at of Row 797.","(616, 797)"
618,article_jcreated_at,rule_violation,2001/1/8,2001/8/1,0,"Constraint Violation: The jounral_abbreviation of Row 618 is different from the jounral_abbreviation of Row 731, and The article_language of Row 618 is equal to the article_language of Row 731, and The article_jcreated_at of Row 618 is equal to the article_jcreated_at of Row 731.","(618, 731)"
619,article_jcreated_at,rule_violation,2001/1/14,1/14/01,0,"Constraint Violation: The jounral_abbreviation of Row 36 is different from the jounral_abbreviation of Row 619, and The article_language of Row 36 is equal to the article_language of Row 619, and The article_jcreated_at of Row 36 is equal to the article_jcreated_at of Row 619.","(36, 619)"
620,article_jcreated_at,rule_violation,2001/1/6,2001/6/1,0,"Constraint Violation: The article_language of Row 620 is different from the article_language of Row 866, and The article_jcreated_at of Row 620 is equal to the article_jcreated_at of Row 866, and The jounral_abbreviation of Row 620 is equal to the jounral_abbreviation of Row 866.","(620, 866)"
621,article_jcreated_at,pattern_violation,2008/1/10,2001/10/8,0,,
621,author_list,pattern_violation,"{""R Schwarz"",""J Ernst"",""M Zenger"",""E Br�_hler"",""R Schmidt""}","{""R Schwarz"",""J Ernst"",""M Zenger"",""E Br_hler"",""R Schmidt""}",0,,
622,article_jcreated_at,rule_violation,2001/1/5,2001/5/1,0,"Constraint Violation: The article_language of Row 82 is different from the article_language of Row 622, and The article_jcreated_at of Row 82 is equal to the article_jcreated_at of Row 622, and The jounral_abbreviation of Row 82 is equal to the jounral_abbreviation of Row 622.","(82, 622)"
622,author_list,pattern_violation,"{""M. Rossignol"",""F. A. Allaert"",""B. Bannwarth"",""J. P. C1  - Fr̴n RCT-șkningen CN  - Pubmed DA  - Jun DP  - NLM ET  - 2005/06/09 Valat"",""S. Rozenberg"",""B. Avouac""}","{""M. Rossignol"",""F. A. Allaert"",""B. Bannwarth"",""J. P. C1  - Frn RCT-s_kningen CN  - Pubmed DA  - Jun DP  - NLM ET  - 2005/06/09 Valat"",""S. Rozenberg"",""B. Avouac""}",0,,
623,article_jcreated_at,rule_violation,2001/1/13,1/13/01,0,"Constraint Violation: The journal_issn of Row 623 is different from the journal_issn of Row 785, and The article_jcreated_at of Row 623 is equal to the article_jcreated_at of Row 785, and The jounral_abbreviation of Row 623 is equal to the jounral_abbreviation of Row 785.","(623, 785)"
624,article_jcreated_at,rule_violation,2001/1/11,2001/11/1,0,"Constraint Violation: The journal_issn of Row 624 is different from the journal_issn of Row 882, and The article_jcreated_at of Row 624 is equal to the article_jcreated_at of Row 882, and The jounral_abbreviation of Row 624 is equal to the jounral_abbreviation of Row 882.","(624, 882)"
625,article_jcreated_at,pattern_violation,2009/1/8,2001/8/9,0,,
627,article_jcreated_at,rule_violation,2012/1/1,2001/1/12,0,"Constraint Violation: The id of Row 308 is greater than or equal to the id of Row 627, and The article_language of Row 308 is equal to the article_language of Row 627, and The article_jcreated_at of Row 308 is equal to the article_jcreated_at of Row 627.","(308, 627)"
627,article_pagination,pattern_violation,Sep-55,Sep-55,0,,
