row,name,streetAddress,city,state,zipCode,telephone,website,priceRange,categories,ratingValue,neighborhood
6202,via quadronno,25 E 73rd St,New York,NY,10021,(212) 650-9880,viaquadronno.com,1,Sandwiches;Italian,4,Upper East Side
6203,beyond sushi,229 E 14th St,New York,NY,10003,(646) 861-2889,beyondsushinyc.com,1,Vegetarian;Sushi Bars;Vegan,4.5,Gramercy
6204,banh mi saigon,198 Grand St,New York,NY,10013,(212) 941-1541,banhmisaigonnyc.com,0,Vietnamese;Sandwiches,4,Little Italy
6205,udon west,150 E 46th St,New York,NY,10017,(212) 922-9677,udonwest.com,1,Japanese,4,Midtown East
6206,cubana socíal,70 N 6th St,New York,NY,11249,(718) 782-3334,cubanasocial.com,1,Cuban;American (New),4,Williamsburg - North Side
6207,distilled,211 W Broadway,New York,NY,10013,(212) 601-9514,distilledny.com,1,American (New);Bars;Breakfast & Brunch,4,TriBeCa
6208,piccoli trattoria,522 6th Ave,New York,NY,11215,(718) 788-0066,piccoliny.com,1,Italian,4,Park Slope; South Slope
6209,xe may sandwich shop,96 Saint Marks Pl,New York,NY,10009,(212) 388-1688,xemaysandwich.com,0,Sandwiches;Vietnamese,4.5,East Village
6210,joseph leonard,170 Waverly Pl,New York,NY,10014,(646) 429-8383,josephleonard.com,1,American (New);French,4,West Village
6211,stone park cafe,324 5th Ave,New York,NY,11215,(718) 369-0082,stoneparkcafe.com,1,American (New);Breakfast & Brunch,4,Park Slope
6212,bella gioia,209 4th Ave,New York,NY,11217,(347) 223-4176,bellagioianyc.com,1,Italian,4.5,Park Slope; Gowanus
6213,rustic table,504 W 42nd St,New York,NY,10036,(212) 244-0744,rustictablenyc.com,1,Coffee & Tea;Sandwiches,4.5,Hell's Kitchen; Midtown West
6214,bxl zoute,50 W 22nd St,New York,NY,10010,(646) 692-9282,bxlrestaurants.com,1,Belgian,4,Flatiron
6215,nish nush,88 Reade St,New York,NY,10013,(212) 964-1318,nishnushnyc.com,0,Middle Eastern;Vegetarian;Kosher,4.5,TriBeCa
6216,edi & the wolf,102 Ave C,New York,NY,10009,(212) 598-1040,ediandthewolf.com,1,German,4,East Village; Alphabet City
6217,pepe giallo,253 10th Ave,New York,NY,10001,(212) 242-6055,pepegiallo.com,1,Italian,4,Chelsea
6218,mighty quinn__,27 N 6th St Smorgasburg,New York,NY,11211,(718) 928-6603,mightyquinnsbbq.com,0,Barbeque,4.5,Williamsburg - North Side
6219,xi__n famous foods,81 St Marks Pl,New York,NY,10003,(212) 786-2068,xianfoods.com,0,Chinese,4,East Village
6220,mayfield,688 Franklin Ave,New York,NY,11238,(347) 318-3643,mayfieldbk.com,1,American (New),4,Crown Heights
6221,eleven madison park,11 Madison Ave,New York,NY,10010,(212) 889-0905,elevenmadisonpark.com,1,American (New);French,4.5,Flatiron
6222,k__ok,324 E 6th St,New York,NY,10003,(212) 254-0300,kooknyc.com,1,Korean,4,East Village
6223,hill and dale,115 Allen St,New York,NY,10002,(212) 420-1115,hillanddalenyc.com,1,Bars;American (New),4,Lower East Side
6224,tabaré,221 S 1st St,New York,NY,11211,(347) 335-0187,tabarenyc.com,1,Latin American,4,Williamsburg - South Side
6225,ciccio,190 6th Ave,New York,NY,10012,(646) 476-9498,ciccionyc.com,1,Italian;Bars,4,South Village
6226,williamsburger,36-17 Greenpoint Ave,New York,NY,11101,(718) 786-6969,williamsburgernyc.com,1,Burgers,4,Sunnyside
6227,print,653 11th Ave,New York,NY,10036,(212) 757-2224,printrestaurant.com,1,American (New),4,Hell's Kitchen; Midtown West
6228,la sirene,558 Broome St,New York,NY,10013,(212) 925-3061,lasirenenyc.com,1,French,4.5,South Village
6229,riverwalk bar & grill,425 Main St,New York,NY,10044,(646) 833-7050,riverwalkbarandgrill.com,1,American (Traditional);Bars,3.5,Roosevelt Island
6230,big wong king,67 Mott St,New York,NY,10013,(212) 964-0540,bigwongking.com,0,Chinese,3.5,Chinatown
6231,buttermilk channel,524 Court St,New York,NY,11231,(718) 852-8490,buttermilkchannelnyc.com,1,American (New);Breakfast & Brunch,4,Carroll Gardens
6232,kashkaval garden,852 9th Ave,New York,NY,10019,(212) 245-1758,kashkavalgarden.com,1,Mediterranean;Wine Bars;Breakfast & Brunch,4,Hell's Kitchen; Midtown West
6233,j__atjet?,685 5th Ave,New York,NY,11215,(347) 227-7410,jeatjetbar.com,1,Gastropubs;Breakfast & Brunch,4,South Slope
6234,sake bar hagi,152 W 49th St,New York,NY,10019,(212) 764-8549,irohagroup.com,1,Japanese,4,Theater District; Midtown West
6235,fukurou,87 MacDougal St,New York,NY,10012,(212) 388-0013,fukurou.soh.bz,1,Japanese,4,Greenwich Village
6236,whitman & bloom,384 3rd Ave,New York,NY,10016,(212) 725-4110,whitmanandbloom.com,1,American (New),4,Kips Bay
6237,the saint austere,613 Grand St,New York,NY,11211,(718) 388-0012,thesaintaustere.com,1,Tapas Bars;Italian,4.5,Williamsburg - North Side
6238,vitae,4 E 46th St,New York,NY,10017,(212) 682-3562,vitaenyc.com,1,American (New),4,Midtown East
6239,almond tribeca,186 Franklin St,New York,NY,10013,(212) 431-0606,almond.nyc,1,Cocktail Bars;American (New),5,TriBeCa
6240,district tap house,246 W 38th St,New York,NY,10018,(212) 221-1822,districttaphouse.com,1,Sports Bars;Gastropubs;Pubs,4,Midtown West
6241,terri,100 Maiden Ln,New York,NY,10038,(212) 742-7901,terrinyc.com,0,American (New);Sandwiches;Juice Bars & Smoothies,4,Financial District
6242,banh mi zon,443 E 6th St,New York,NY,10009,(646) 524-6384,banhmizon.com,0,Vietnamese;Sandwiches,4,East Village; Alphabet City
6243,testo,141 Leonard St,New York,NY,11206,(718) 388-4810,testobrooklyn.com,1,Italian;Gluten-Free,4,East Williamsburg
6244,il baretto,750 11th Ave,New York,NY,10019,(646) 604-9763,ilbarettonyc.com,1,Italian,4,Hell's Kitchen; Midtown West
6245,the grey dog,49 Carmine St,New York,NY,10014,(212) 462-0041,thegreydog.com,1,Coffee & Tea;Breakfast & Brunch,4,West Village
6246,noodle village,13 Mott St,New York,NY,10013,(212) 233-0788,noodlevillage.com,0,Chinese,4,Chinatown; Civic Center
6247,jacob__ pickles,509 Amsterdam Ave,New York,NY,10024,(212) 470-5566,jacobspickles.com,1,Bars;Comfort Food,4,Upper West Side
6248,the nuaa,1122 1st Ave,New York,NY,10065,(212) 888-2899,thenuaa.com,1,Thai,4,Upper East Side
6249,landhaus,48 S 4th St,New York,NY,11249,(718) 710-5020,thelandhaus.com,1,Sandwiches;American (New);Burgers,4.5,Williamsburg - South Side
6250,crisp,110 W 40th St,New York,NY,10018,(212) 661-0000,eatatcrisp.com,1,Mediterranean,4,Theater District; Midtown West
6251,rosie__,29 E Second St,New York,NY,10003,(212) 335-0114,rosiesnyc.com,1,Mexican,4,East Village
6252,benito one,174 Mulberry St,New York,NY,10013,(212) 226-9171,benitoone.com,1,Italian,4,Little Italy
6253,l__rtusi,228 W 10th St,New York,NY,10014,(212) 255-5757,lartusi.com,1,Italian,4.5,West Village
6254,gyu-kaku japanese bbq,321 W 44th St,New York,NY,10036,(646) 692-6297,gyu-kaku.com,1,Japanese;Barbeque,4,Theater District; Hell's Kitchen; Midtown West
6255,cooper__ craft & kitchen,87 2nd Ave,New York,NY,10003,(646) 606-2384,coopersnyc.com,1,Bars;American (New);Gastropubs,4,East Village
6256,flatiron room,37 W 26th St,New York,NY,10010,(212) 725-3860,theflatironroom.com,1,Lounges;Jazz & Blues;American (Traditional),4.5,Flatiron
6257,burrito box,885 9th Ave,New York,NY,10019,(212) 489-6889,burritobox.com,0,Mexican,4,Hell's Kitchen; Midtown West
6258,bobwhite counter,94 Ave C,New York,NY,10009,(212) 228-2972,bobwhitecounter.com,1,Southern;Comfort Food,4,East Village; Alphabet City
6259,minca,536 E 5th St,New York,NY,10009,(212) 505-8001,newyorkramen.com,1,Ramen,4,East Village; Alphabet City
6260,the meatball shop,64 Greenwich Ave,New York,NY,10011,(212) 982-7815,themeatballshop.com,1,Italian;American (Traditional),4,West Village
6261,baker & co,259 Bleecker St,New York,NY,10014,(212) 255-1234,bakerandcony.com,1,Italian;Breakfast & Brunch;Wine Bars,4,West Village
6262,baron__,564 Dekalb St,New York,NY,11205,(718) 230-7100,barons-brooklyn.com,1,American (New);Bars;Seafood,5,Bedford Stuyvesant
6263,ramen-ya,181 W 4th St,New York,NY,10014,(212) 989-5440,ramenya.nyc,1,Ramen,4,West Village
6264,dinosaur bar-b-que,604 Union St,New York,NY,11215,(347) 429-7030,dinosaurbarbque.com,1,Barbeque,3.5,Gowanus
6265,taqueria tehuitzingo,578 9th Ave,New York,NY,10036,(646) 707-3916,tehuitzingo.net,0,Mexican,4,Theater District; Hell's Kitchen; Midtown West
6266,silver rice,638 Park Pl,New York,NY,11238,(718) 398-8200,silverrice.com,1,Japanese;Sushi Bars;Soup,4.5,Crown Heights
6267,backyard,388 5th Ave,New York,NY,11215,(347) 227-8018,backyardbrooklyn.com,1,American (New);Breakfast & Brunch;Cocktail Bars,4,Park Slope
6268,nighthawk__ kitchen,5-25 46th Ave,New York,NY,11101,(518) 618-2333,nighthawkskitchen.com,0,American (Traditional);Burgers;Food Stands,4.5,Hunters Point; Long Island City
6269,drunken munkey nyc,338 E 92nd St,New York,NY,10128,(646) 998-4600,drunkenmunkeynyc.com,1,Indian;Cocktail Bars,4.5,Yorkville; Upper East Side
6270,dotory,353 Broadway,New York,NY,11211,(718) 599-1399,dotorynyc.com,1,Korean,4,Williamsburg - South Side; South Williamsburg
6271,barbacon,836 9th Ave,New York,NY,10019,(646) 362-0622,barbacon.com,1,Gastropubs,4,Hell's Kitchen; Midtown West
6272,mundo new york,The Paper Factory Hotel 37-06 36th St,New York,NY,11101,(718) 706-8636,mundonewyork.com,1,Bars;Mediterranean;Music Venues,4.5,Astoria; Long Island City
6273,cuba,222 Thompson St,New York,NY,10012,(212) 420-7878,cubanyc.com,1,Cuban,4,Greenwich Village
6274,peaches hothouse,415 Tompkins Ave,New York,NY,11221,(718) 483-9111,peacheshothouse.com,1,Southern,4,Bedford Stuyvesant
6275,oiji,119 1st Ave,New York,NY,10003,(646) 767-9050,oijinyc.com,1,Korean,4.5,East Village
6276,tiny__ & the bar upstairs,135 W Broadway,New York,NY,10013,(212) 374-1135,tinysnyc.com,1,Bars;American (New),4,TriBeCa
6277,pierre loti,300 E 52nd St,New York,NY,10022,(212) 755-5684,pierrelotiwinebar.com,1,Wine Bars;Tapas/Small Plates;Turkish,4,Midtown East
6278,miller__ near & far,65 Rivington St,New York,NY,10002,(646) 559-1210,millersnearandfar.com,1,American (New);Bars;Burgers,4.5,Lower East Side
6279,landmark tavern,626 11th Ave,New York,NY,10036,(212) 247-2562,thelandmarktavern.org,1,Pubs;American (Traditional),4,Hell's Kitchen; Midtown West
6280,grindhaus,275 Van Brunt St,New York,NY,11231,(718) 909-2881,grindhausnyc.com,1,American (New),4,Red Hook
6281,flinders lane,162 Ave A,New York,NY,10009,(212) 228-6900,flinderslane-nyc.com,1,Australian;Wine Bars,4,East Village; Alphabet City
6282,shanghai asian manor,21 Mott St,New York,NY,10013,(212) 766-6311,shanghaiasiancuisine.com,1,Shanghainese,4,Chinatown; Civic Center
6283,petee__ pie company,61 Delancey St,New York,NY,10002,(212) 966-2526,peteespie.com,0,Bakeries;Comfort Food;Coffee & Tea,4.5,Lower East Side
6284,enthaice thai kitchen,33-20 31st Ave,New York,NY,11106,(718) 932-1111,enthaicethaikitchen.com,1,Thai,4.5,Astoria
6285,cafe mogador,133 Wythe Ave,New York,NY,11211,(718) 486-9222,cafemogador.com/williamsburg,1,"Moroccan;Middle Eastern;Beer, Wine & Spirits",4.5,Williamsburg - North Side
6286,bunsmith,789 Franklin Ave,New York,NY,11238,(347) 406-6660,bunsmith.com,1,Asian Fusion;Korean,4.5,Crown Heights
6287,knife,330 S 3rd St,New York,NY,11211,(718) 486-0008,knife-nyc.com,0,Coffee & Tea;Sandwiches,4,Williamsburg - South Side
6288,2 duck goose,400 4th Ave,New York,NY,11215,(347) 987-4808,2duckgoose.com,1,Cantonese,4,Park Slope; Gowanus
6289,marietta,285 Grand Ave,New York,NY,11238,(718) 638-9500,bcrestaurantgroup.com/locatio_,1,American (New),4,Clinton Hill
6290,r_ti mediterranean grill,100 Maiden Ln,New York,NY,10038,(646) 494-3359,roti.com,0,Mediterranean,4,Financial District
6291,tavola,488 9th Ave,New York,NY,10018,(212) 273-1181,tavolahellskitchen.com,1,Italian;Pizza,4,Hell's Kitchen; Midtown West
6292,verlaine,110 Rivington St,New York,NY,10002,(212) 614-2494,verlainenyc.com,1,Tapas/Small Plates;Lounges,4,Lower East Side
6293,gotham bar and grill,12 E 12th St,New York,NY,10003,(212) 620-4020,gothambarandgrill.com,1,American (New);Bars,4.5,Union Square; Greenwich Village
6294,molly__,287 3rd Ave,New York,NY,10010,(212) 889-3361,mollysshebeen.com,1,American (Traditional);Irish;Pubs,4,Gramercy
6295,highlands,150 W 10th St,New York,NY,10014,(212) 229-2670,highlands-nyc.com,1,Gastropubs,4,West Village
6296,mighty quinn__ barbeque,103 2nd Ave,New York,NY,10003,(212) 677-3733,mightyquinnsbbq.com,1,Barbeque,4,East Village
6297,lock yard,9221 5th Ave,New York,NY,11209,(718) 333-5282,lockyard.com,1,American (New);Hot Dogs;Pubs,4,Fort Hamilton; Bay Ridge
6298,little egypt,66-28 Fresh Pond Rd,New York,NY,11385,(347) 987-3860,littleegyptrestaurant.com,1,Egyptian,5,Ridgewood
6299,manousheh,193 Bleecker St,New York,NY,10012,(347) 971-5778,manousheh.com,0,Lebanese,4.5,Greenwich Village
6300,cocoron,37 Kenmare St,New York,NY,10012,(212) 966-0800,cocoron-soba.com,1,Japanese;Do-It-Yourself Food,4,Little Italy; Nolita
6301,buvette,42 Grove St,New York,NY,10014,(212) 255-3590,ilovebuvette.com,1,French,4,West Village
6302,shake shack,691 8th Ave,New York,NY,10036,(646) 435-0136,shakeshack.com,1,Burgers;Ice Cream & Frozen Yogurt,4,Theater District; Hell's Kitchen; Midtown West
6303,maharlika,111 1st Ave,New York,NY,10003,(646) 392-7880,maharlikanyc.com,1,Filipino,4,East Village
6304,robataya ny,231 E 9th St,New York,NY,10003,(212) 979-9674,robataya-ny.com,1,Japanese,4,East Village
6305,taim,222 Waverly Pl,New York,NY,10014,(212) 691-1287,taimfalafel.com/location.html,0,Middle Eastern;Vegetarian;Vegan,4.5,West Village
6306,citrico,681 Washington Ave,New York,NY,11238,(347) 955-4519,citricobrooklyn.com,1,Mexican;Breakfast & Brunch,4,Crown Heights; Prospect Heights
6307,eastwick,112 Graham Ave,New York,NY,11206,(347) 987-3188,eastwickny.com,1,American (New);Middle Eastern;Moroccan,4,East Williamsburg
6308,il corallo trattoria,176 Prince St,New York,NY,10012,(212) 941-7119,ilcorallotrattoria.com,1,Italian;Pizza,4,South Village
6309,_año ecuadorian kitchen,691 10th Ave,New York,NY,10036,(646) 649-4678,nanobarnyc.com,1,Latin American;Bars,4.5,Hell's Kitchen; Midtown West
6310,café zaiya,18 E 41st St,New York,NY,10003,(212) 779-0600,zaiyany.com,0,Japanese;Desserts,4,Midtown East
6311,sweetgreen,162 N 4th St,New York,NY,11211,(347) 987-3863,sweetgreen.com,1,Salad,4.5,Williamsburg - North Side
6312,narcissa,25 Cooper Sq,New York,NY,10003,(212) 228-3344,narcissarestaurant.com,1,American (New),4,East Village
6313,pellegrino__ italian restaurant,138 Mulberry St,New York,NY,10013,(212) 226-3177,pellegrinosristorante.com,1,Italian,4,Little Italy
6314,orchard,257 Columbia St,New York,NY,11231,(347) 987-4525,orchardnyc.com,1,American (New);Cafes,4,Columbia Street Waterfront District
6315,soju haus,315 5th Ave 2nd Fl,New York,NY,10016,(212) 213-2177,sojuhaus.com,1,Korean,4,Koreatown; Midtown East; Midtown West
6316,99 favor taste,285 Grand St,New York,NY,10002,(646) 682-9122,favortaste.com,1,Chinese;Hot Pot,4,Lower East Side
6317,maiella,4610 Center Blvd,New York,NY,11109,(718) 606-1770,maiellalic.com,1,Italian;Seafood,4.5,Hunters Point; Long Island City
6318,puerto viejo,564 Grand Ave,New York,NY,11238,(718) 398-3758,puertoviejony.com,1,Spanish;Caribbean;Latin American,4.5,Crown Heights
6319,ilili,236 5th Ave,New York,NY,10001,(212) 683-2929,ililinyc.com,1,Mediterranean;Lebanese,4,Flatiron
6320,glasserie,95 Commercial St,New York,NY,11222,(718) 389-0640,glasserienyc.com,1,Mediterranean,4,Greenpoint
6321,veselka,144 2nd Ave,New York,NY,10003,(212) 228-9682,veselka.com,1,Diners;Ukrainian,4,East Village
6322,sea witch,703 5th Ave,New York,NY,11215,(347) 227-7166,seawitchnyc.com,1,Lounges;Gastropubs,4,South Slope
6323,hunters,213 Smith St,New York,NY,11201,(718) 246-2221,huntersbrooklyn.com,1,American (New);Breakfast & Brunch;Bars,4,Cobble Hill; Gowanus
6324,the beast next door,42-51 27th St,New York,NY,11101,(718) 482-7507,thebeastnextdoorcafebar.com,1,Bars;American (New),4.5,Long Island City
6325,crif dogs,113 Saint Marks Pl,New York,NY,10009,(212) 614-2728,crifdogs.com,0,Hot Dogs;American (New),4,East Village; Alphabet City
6326,the grey dog,242 W 16th St,New York,NY,10011,(212) 229-2345,thegreydog.com,1,Breakfast & Brunch;Cafes;American (Traditional),4,Chelsea
6327,colonie,127 Atlantic Ave,New York,NY,11201,(718) 855-7500,colonienyc.com,1,American (New);Bars,4,Brooklyn Heights
6328,taverna kyclades,3307 Ditmars Blvd,New York,NY,11105,(718) 545-8666,tavernakyclades.com,1,Seafood;Greek;Mediterranean,4,Astoria
6329,nyonya,199 Grand St,New York,NY,10013,(212) 334-3669,ilovenyonya.com,1,Asian Fusion;Malaysian;Chinese,4,Little Italy
6330,joe allen,326 W 46th St,New York,NY,10036,(212) 581-6464,joeallenrestaurant.com,1,American (Traditional),4,Theater District; Hell's Kitchen; Midtown West
6331,swine,531 Hudson St,New York,NY,10014,(212) 255-7675,swinenyc.com,1,American (New);Wine Bars,4,West Village
6332,snack,105 Thompson St,New York,NY,10012,(212) 925-1040,snacksoho.com,1,Sandwiches;Mediterranean,4,South Village
6333,battersby,255 Smith St,New York,NY,11231,(718) 852-8321,battersbybrooklyn.com,1,American (New),4,Cobble Hill; Gowanus
6334,atera,77 Worth St,New York,NY,10013,(212) 226-1444,ateranyc.com,1,Lounges;American (Traditional),4.5,TriBeCa; Civic Center
6335,nam nam,109 Montrose Ave,New York,NY,11206,(718) 302-9200,namnamcafe.weebly.com,0,Vietnamese;Coffee & Tea,4.5,East Williamsburg
6336,marc forgione,134 Reade St,New York,NY,10013,(212) 941-9401,marcforgione.com,1,American (New),4,TriBeCa
6337,bayou,1072 Bay St,New York,NY,10305,(718) 273-4383,bayounyc.com,1,Cajun/Creole;Southern,4,Clifton
6338,chez moi,135 Atlantic Ave,New York,NY,11201,(347) 227-8337,chezmoiny.com,1,French,4,Brooklyn Heights; Cobble Hill
6339,ootoya times square,141 W 41st St,New York,NY,10036,(212) 704-0833,ootoya.us,1,Japanese,4,Theater District; Midtown West
6340,chobani soho,152 Prince St,New York,NY,10012,(646) 998-3800,chobanisoho.com,0,Ice Cream & Frozen Yogurt;Coffee & Tea;Sandwiches,4.5,South Village
6341,bite,333 Lafayette St,New York,NY,10012,(212) 431-0301,bitenyc.com,0,Sandwiches;Salad;Soup,4,NoHo
6342,the grand bar and grill,647 Grand St,New York,NY,11211,(718) 782-4726,thegrandbarandgrill.com,1,Gastropubs;American (Traditional),4.5,Williamsburg - North Side
6343,joju,83-25 Broadway,New York,NY,11373,(347) 808-0887,jojuny.com,0,Vietnamese;Sandwiches;Bubble Tea,4.5,Elmhurst
6344,zizi limona,129 Havemeyer St,New York,NY,11211,(347) 763-1463,zizilimona.com,1,Mediterranean;Middle Eastern,4,Williamsburg - South Side
6345,galli,45 Mercer St,New York,NY,10013,(212) 966-9288,gallirestaurant.com,1,Italian,4,SoHo
6346,duet,37 Barrow St,New York,NY,10014,(929) 282-2934,duetny.com,1,American (New),4,West Village
6347,homemade taqueria,45-09 34th Ave,New York,NY,11101,(718) 255-1349,homemadetaqueria.com,0,Mexican,4,Astoria
6348,the smith,1900 Broadway,New York,NY,10023,(212) 496-5700,thesmithrestaurant.com,1,American (Traditional);Breakfast & Brunch;Brasseries,3.5,Upper West Side
6349,virginia__,647 E 11th St,New York,NY,10009,(212) 658-0182,virginiasnyc.com,1,American (New),4.5,East Village; Alphabet City
6350,north end grill,104 N End Ave,New York,NY,10282,(646) 747-1600,northendgrillnyc.com,1,American (New),4,Battery Park
6351,beehive oven biscuit cafe,182 S 2nd St,New York,NY,11211,(347) 987-4960,beehiveoven.com,1,Southern;Cajun/Creole;Breakfast & Brunch,4.5,Williamsburg - South Side
6352,roll play,"Queens Night Market, New York Hall of Science 47-01 111th St, Corona Park",New York,NY,11368,(617) 599-6874,rollplaynyc.com,0,Vietnamese,5,Flushing Meadows
6353,nishida sho-ten,302 E 49th St,New York,NY,10017,(212) 308-0791,nishidasho-ten.com,1,Ramen,4,Midtown East
6354,petite abeille,44 W 17th St,New York,NY,10011,(212) 727-2989,petiteabeille.com,1,Breakfast & Brunch;Belgian;Bars,4,Flatiron
6355,seamore__,390 Broome St,New York,NY,10013,(212) 730-6005,seamores.com,1,Seafood,4,Little Italy; Nolita
6356,blue ribbon brasserie brooklyn,280 5th Ave,New York,NY,11215,(718) 840-0404,blueribbonrestaurants.com,1,American (New),4,Park Slope
